dx; dy; l_max; epsilon
0.00660692; 0.00660692; 100000; 0.001
Iteration; Residual; Error
8358; 1646.89; 897.319
8359; 1646.77; 897.307
8360; 1646.64; 897.296
8361; 1646.52; 897.284
8362; 1646.4; 897.272
8363; 1646.28; 897.261
8364; 1646.16; 897.249
8365; 1646.03; 897.238
8366; 1645.91; 897.226
8367; 1645.79; 897.214
8368; 1645.67; 897.203
8369; 1645.55; 897.191
8370; 1645.43; 897.179
8371; 1645.3; 897.168
8372; 1645.18; 897.156
8373; 1645.06; 897.144
8374; 1644.94; 897.133
8375; 1644.82; 897.121
8376; 1644.7; 897.109
8377; 1644.58; 897.098
8378; 1644.45; 897.086
8379; 1644.33; 897.075
8380; 1644.21; 897.063
8381; 1644.09; 897.051
8382; 1643.97; 897.04
8383; 1643.85; 897.028
8384; 1643.73; 897.016
8385; 1643.61; 897.005
8386; 1643.48; 896.993
8387; 1643.36; 896.982
8388; 1643.24; 896.97
8389; 1643.12; 896.958
8390; 1643; 896.947
8391; 1642.88; 896.935
8392; 1642.76; 896.923
8393; 1642.64; 896.912
8394; 1642.52; 896.9
8395; 1642.39; 896.888
8396; 1642.27; 896.877
8397; 1642.15; 896.865
8398; 1642.03; 896.854
8399; 1641.91; 896.842
8400; 1641.79; 896.83
8401; 1641.67; 896.819
8402; 1641.55; 896.807
8403; 1641.43; 896.795
8404; 1641.31; 896.784
8405; 1641.19; 896.772
8406; 1641.07; 896.761
8407; 1640.95; 896.749
8408; 1640.82; 896.737
8409; 1640.7; 896.726
8410; 1640.58; 896.714
8411; 1640.46; 896.702
8412; 1640.34; 896.691
8413; 1640.22; 896.679
8414; 1640.1; 896.668
8415; 1639.98; 896.656
8416; 1639.86; 896.644
8417; 1639.74; 896.633
8418; 1639.62; 896.621
8419; 1639.5; 896.61
8420; 1639.38; 896.598
8421; 1639.26; 896.586
8422; 1639.14; 896.575
8423; 1639.02; 896.563
8424; 1638.9; 896.551
8425; 1638.78; 896.54
8426; 1638.66; 896.528
8427; 1638.54; 896.517
8428; 1638.42; 896.505
8429; 1638.3; 896.493
8430; 1638.18; 896.482
8431; 1638.06; 896.47
8432; 1637.94; 896.459
8433; 1637.82; 896.447
8434; 1637.7; 896.435
8435; 1637.58; 896.424
8436; 1637.46; 896.412
8437; 1637.34; 896.401
8438; 1637.22; 896.389
8439; 1637.1; 896.377
8440; 1636.98; 896.366
8441; 1636.86; 896.354
8442; 1636.74; 896.343
8443; 1636.62; 896.331
8444; 1636.5; 896.319
8445; 1636.38; 896.308
8446; 1636.26; 896.296
8447; 1636.14; 896.285
8448; 1636.02; 896.273
8449; 1635.9; 896.261
8450; 1635.78; 896.25
8451; 1635.66; 896.238
8452; 1635.54; 896.227
8453; 1635.42; 896.215
8454; 1635.3; 896.203
8455; 1635.18; 896.192
8456; 1635.06; 896.18
8457; 1634.94; 896.169
8458; 1634.82; 896.157
8459; 1634.71; 896.145
8460; 1634.59; 896.134
8461; 1634.47; 896.122
8462; 1634.35; 896.111
8463; 1634.23; 896.099
8464; 1634.11; 896.087
8465; 1633.99; 896.076
8466; 1633.87; 896.064
8467; 1633.75; 896.053
8468; 1633.63; 896.041
8469; 1633.51; 896.03
8470; 1633.39; 896.018
8471; 1633.27; 896.006
8472; 1633.16; 895.995
8473; 1633.04; 895.983
8474; 1632.92; 895.972
8475; 1632.8; 895.96
8476; 1632.68; 895.948
8477; 1632.56; 895.937
8478; 1632.44; 895.925
8479; 1632.32; 895.914
8480; 1632.2; 895.902
8481; 1632.08; 895.891
8482; 1631.97; 895.879
8483; 1631.85; 895.867
8484; 1631.73; 895.856
8485; 1631.61; 895.844
8486; 1631.49; 895.833
8487; 1631.37; 895.821
8488; 1631.25; 895.81
8489; 1631.14; 895.798
8490; 1631.02; 895.786
8491; 1630.9; 895.775
8492; 1630.78; 895.763
8493; 1630.66; 895.752
8494; 1630.54; 895.74
8495; 1630.42; 895.728
8496; 1630.31; 895.717
8497; 1630.19; 895.705
8498; 1630.07; 895.694
8499; 1629.95; 895.682
8500; 1629.83; 895.671
8501; 1629.71; 895.659
8502; 1629.59; 895.648
8503; 1629.48; 895.636
8504; 1629.36; 895.624
8505; 1629.24; 895.613
8506; 1629.12; 895.601
8507; 1629; 895.59
8508; 1628.89; 895.578
8509; 1628.77; 895.567
8510; 1628.65; 895.555
8511; 1628.53; 895.543
8512; 1628.41; 895.532
8513; 1628.29; 895.52
8514; 1628.18; 895.509
8515; 1628.06; 895.497
8516; 1627.94; 895.486
8517; 1627.82; 895.474
8518; 1627.7; 895.462
8519; 1627.59; 895.451
8520; 1627.47; 895.439
8521; 1627.35; 895.428
8522; 1627.23; 895.416
8523; 1627.12; 895.405
8524; 1627; 895.393
8525; 1626.88; 895.382
8526; 1626.76; 895.37
8527; 1626.64; 895.358
8528; 1626.53; 895.347
8529; 1626.41; 895.335
8530; 1626.29; 895.324
8531; 1626.17; 895.312
8532; 1626.06; 895.301
8533; 1625.94; 895.289
8534; 1625.82; 895.278
8535; 1625.7; 895.266
8536; 1625.59; 895.255
8537; 1625.47; 895.243
8538; 1625.35; 895.231
8539; 1625.23; 895.22
8540; 1625.12; 895.208
8541; 1625; 895.197
8542; 1624.88; 895.185
8543; 1624.76; 895.174
8544; 1624.65; 895.162
8545; 1624.53; 895.151
8546; 1624.41; 895.139
8547; 1624.29; 895.128
8548; 1624.18; 895.116
8549; 1624.06; 895.104
8550; 1623.94; 895.093
8551; 1623.83; 895.081
8552; 1623.71; 895.07
8553; 1623.59; 895.058
8554; 1623.47; 895.047
8555; 1623.36; 895.035
8556; 1623.24; 895.024
8557; 1623.12; 895.012
8558; 1623.01; 895.001
8559; 1622.89; 894.989
8560; 1622.77; 894.978
8561; 1622.66; 894.966
8562; 1622.54; 894.954
8563; 1622.42; 894.943
8564; 1622.3; 894.931
8565; 1622.19; 894.92
8566; 1622.07; 894.908
8567; 1621.95; 894.897
8568; 1621.84; 894.885
8569; 1621.72; 894.874
8570; 1621.6; 894.862
8571; 1621.49; 894.851
8572; 1621.37; 894.839
8573; 1621.25; 894.828
8574; 1621.14; 894.816
8575; 1621.02; 894.805
8576; 1620.9; 894.793
8577; 1620.79; 894.781
8578; 1620.67; 894.77
8579; 1620.55; 894.758
8580; 1620.44; 894.747
8581; 1620.32; 894.735
8582; 1620.21; 894.724
8583; 1620.09; 894.712
8584; 1619.97; 894.701
8585; 1619.86; 894.689
8586; 1619.74; 894.678
8587; 1619.62; 894.666
8588; 1619.51; 894.655
8589; 1619.39; 894.643
8590; 1619.28; 894.632
8591; 1619.16; 894.62
8592; 1619.04; 894.609
8593; 1618.93; 894.597
8594; 1618.81; 894.586
8595; 1618.69; 894.574
8596; 1618.58; 894.563
8597; 1618.46; 894.551
8598; 1618.35; 894.54
8599; 1618.23; 894.528
8600; 1618.11; 894.517
8601; 1618; 894.505
8602; 1617.88; 894.493
8603; 1617.77; 894.482
8604; 1617.65; 894.47
8605; 1617.53; 894.459
8606; 1617.42; 894.447
8607; 1617.3; 894.436
8608; 1617.19; 894.424
8609; 1617.07; 894.413
8610; 1616.96; 894.401
8611; 1616.84; 894.39
8612; 1616.72; 894.378
8613; 1616.61; 894.367
8614; 1616.49; 894.355
8615; 1616.38; 894.344
8616; 1616.26; 894.332
8617; 1616.15; 894.321
8618; 1616.03; 894.309
8619; 1615.91; 894.298
8620; 1615.8; 894.286
8621; 1615.68; 894.275
8622; 1615.57; 894.263
8623; 1615.45; 894.252
8624; 1615.34; 894.24
8625; 1615.22; 894.229
8626; 1615.11; 894.217
8627; 1614.99; 894.206
8628; 1614.88; 894.194
8629; 1614.76; 894.183
8630; 1614.64; 894.171
8631; 1614.53; 894.16
8632; 1614.41; 894.148
8633; 1614.3; 894.137
8634; 1614.18; 894.125
8635; 1614.07; 894.114
8636; 1613.95; 894.102
8637; 1613.84; 894.091
8638; 1613.72; 894.079
8639; 1613.61; 894.068
8640; 1613.49; 894.056
8641; 1613.38; 894.045
8642; 1613.26; 894.033
8643; 1613.15; 894.022
8644; 1613.03; 894.01
8645; 1612.92; 893.999
8646; 1612.8; 893.987
8647; 1612.69; 893.976
8648; 1612.57; 893.965
8649; 1612.46; 893.953
8650; 1612.34; 893.942
8651; 1612.23; 893.93
8652; 1612.11; 893.919
8653; 1612; 893.907
8654; 1611.88; 893.896
8655; 1611.77; 893.884
8656; 1611.65; 893.873
8657; 1611.54; 893.861
8658; 1611.43; 893.85
8659; 1611.31; 893.838
8660; 1611.2; 893.827
8661; 1611.08; 893.815
8662; 1610.97; 893.804
8663; 1610.85; 893.792
8664; 1610.74; 893.781
8665; 1610.62; 893.769
8666; 1610.51; 893.758
8667; 1610.39; 893.746
8668; 1610.28; 893.735
8669; 1610.17; 893.723
8670; 1610.05; 893.712
8671; 1609.94; 893.7
8672; 1609.82; 893.689
8673; 1609.71; 893.677
8674; 1609.59; 893.666
8675; 1609.48; 893.655
8676; 1609.36; 893.643
8677; 1609.25; 893.632
8678; 1609.14; 893.62
8679; 1609.02; 893.609
8680; 1608.91; 893.597
8681; 1608.79; 893.586
8682; 1608.68; 893.574
8683; 1608.57; 893.563
8684; 1608.45; 893.551
8685; 1608.34; 893.54
8686; 1608.22; 893.528
8687; 1608.11; 893.517
8688; 1608; 893.505
8689; 1607.88; 893.494
8690; 1607.77; 893.483
8691; 1607.65; 893.471
8692; 1607.54; 893.46
8693; 1607.43; 893.448
8694; 1607.31; 893.437
8695; 1607.2; 893.425
8696; 1607.08; 893.414
8697; 1606.97; 893.402
8698; 1606.86; 893.391
8699; 1606.74; 893.379
8700; 1606.63; 893.368
8701; 1606.52; 893.356
8702; 1606.4; 893.345
8703; 1606.29; 893.334
8704; 1606.17; 893.322
8705; 1606.06; 893.311
8706; 1605.95; 893.299
8707; 1605.83; 893.288
8708; 1605.72; 893.276
8709; 1605.61; 893.265
8710; 1605.49; 893.253
8711; 1605.38; 893.242
8712; 1605.27; 893.23
8713; 1605.15; 893.219
8714; 1605.04; 893.208
8715; 1604.93; 893.196
8716; 1604.81; 893.185
8717; 1604.7; 893.173
8718; 1604.59; 893.162
8719; 1604.47; 893.15
8720; 1604.36; 893.139
8721; 1604.25; 893.127
8722; 1604.13; 893.116
8723; 1604.02; 893.104
8724; 1603.91; 893.093
8725; 1603.79; 893.082
8726; 1603.68; 893.07
8727; 1603.57; 893.059
8728; 1603.45; 893.047
8729; 1603.34; 893.036
8730; 1603.23; 893.024
8731; 1603.12; 893.013
8732; 1603; 893.001
8733; 1602.89; 892.99
8734; 1602.78; 892.979
8735; 1602.66; 892.967
8736; 1602.55; 892.956
8737; 1602.44; 892.944
8738; 1602.33; 892.933
8739; 1602.21; 892.921
8740; 1602.1; 892.91
8741; 1601.99; 892.899
8742; 1601.87; 892.887
8743; 1601.76; 892.876
8744; 1601.65; 892.864
8745; 1601.54; 892.853
8746; 1601.42; 892.841
8747; 1601.31; 892.83
8748; 1601.2; 892.818
8749; 1601.09; 892.807
8750; 1600.97; 892.796
8751; 1600.86; 892.784
8752; 1600.75; 892.773
8753; 1600.63; 892.761
8754; 1600.52; 892.75
8755; 1600.41; 892.738
8756; 1600.3; 892.727
8757; 1600.18; 892.716
8758; 1600.07; 892.704
8759; 1599.96; 892.693
8760; 1599.85; 892.681
8761; 1599.74; 892.67
8762; 1599.62; 892.658
8763; 1599.51; 892.647
8764; 1599.4; 892.636
8765; 1599.29; 892.624
8766; 1599.17; 892.613
8767; 1599.06; 892.601
8768; 1598.95; 892.59
8769; 1598.84; 892.579
8770; 1598.73; 892.567
8771; 1598.61; 892.556
8772; 1598.5; 892.544
8773; 1598.39; 892.533
8774; 1598.28; 892.521
8775; 1598.16; 892.51
8776; 1598.05; 892.499
8777; 1597.94; 892.487
8778; 1597.83; 892.476
8779; 1597.72; 892.464
8780; 1597.6; 892.453
8781; 1597.49; 892.441
8782; 1597.38; 892.43
8783; 1597.27; 892.419
8784; 1597.16; 892.407
8785; 1597.05; 892.396
8786; 1596.93; 892.384
8787; 1596.82; 892.373
8788; 1596.71; 892.362
8789; 1596.6; 892.35
8790; 1596.49; 892.339
8791; 1596.38; 892.327
8792; 1596.26; 892.316
8793; 1596.15; 892.305
8794; 1596.04; 892.293
8795; 1595.93; 892.282
8796; 1595.82; 892.27
8797; 1595.71; 892.259
8798; 1595.59; 892.247
8799; 1595.48; 892.236
8800; 1595.37; 892.225
8801; 1595.26; 892.213
8802; 1595.15; 892.202
8803; 1595.04; 892.19
8804; 1594.93; 892.179
8805; 1594.81; 892.168
8806; 1594.7; 892.156
8807; 1594.59; 892.145
8808; 1594.48; 892.133
8809; 1594.37; 892.122
8810; 1594.26; 892.111
8811; 1594.15; 892.099
8812; 1594.03; 892.088
8813; 1593.92; 892.076
8814; 1593.81; 892.065
8815; 1593.7; 892.054
8816; 1593.59; 892.042
8817; 1593.48; 892.031
8818; 1593.37; 892.019
8819; 1593.26; 892.008
8820; 1593.15; 891.997
8821; 1593.03; 891.985
8822; 1592.92; 891.974
8823; 1592.81; 891.962
8824; 1592.7; 891.951
8825; 1592.59; 891.94
8826; 1592.48; 891.928
8827; 1592.37; 891.917
8828; 1592.26; 891.906
8829; 1592.15; 891.894
8830; 1592.04; 891.883
8831; 1591.93; 891.871
8832; 1591.81; 891.86
8833; 1591.7; 891.849
8834; 1591.59; 891.837
8835; 1591.48; 891.826
8836; 1591.37; 891.814
8837; 1591.26; 891.803
8838; 1591.15; 891.792
8839; 1591.04; 891.78
8840; 1590.93; 891.769
8841; 1590.82; 891.758
8842; 1590.71; 891.746
8843; 1590.6; 891.735
8844; 1590.49; 891.723
8845; 1590.38; 891.712
8846; 1590.27; 891.701
8847; 1590.16; 891.689
8848; 1590.04; 891.678
8849; 1589.93; 891.666
8850; 1589.82; 891.655
8851; 1589.71; 891.644
8852; 1589.6; 891.632
8853; 1589.49; 891.621
8854; 1589.38; 891.61
8855; 1589.27; 891.598
8856; 1589.16; 891.587
8857; 1589.05; 891.575
8858; 1588.94; 891.564
8859; 1588.83; 891.553
8860; 1588.72; 891.541
8861; 1588.61; 891.53
8862; 1588.5; 891.519
8863; 1588.39; 891.507
8864; 1588.28; 891.496
8865; 1588.17; 891.484
8866; 1588.06; 891.473
8867; 1587.95; 891.462
8868; 1587.84; 891.45
8869; 1587.73; 891.439
8870; 1587.62; 891.428
8871; 1587.51; 891.416
8872; 1587.4; 891.405
8873; 1587.29; 891.394
8874; 1587.18; 891.382
8875; 1587.07; 891.371
8876; 1586.96; 891.359
8877; 1586.85; 891.348
8878; 1586.74; 891.337
8879; 1586.63; 891.325
8880; 1586.52; 891.314
8881; 1586.41; 891.303
8882; 1586.3; 891.291
8883; 1586.19; 891.28
8884; 1586.08; 891.269
8885; 1585.97; 891.257
8886; 1585.86; 891.246
8887; 1585.75; 891.234
8888; 1585.64; 891.223
8889; 1585.53; 891.212
8890; 1585.43; 891.2
8891; 1585.32; 891.189
8892; 1585.21; 891.178
8893; 1585.1; 891.166
8894; 1584.99; 891.155
8895; 1584.88; 891.144
8896; 1584.77; 891.132
8897; 1584.66; 891.121
8898; 1584.55; 891.11
8899; 1584.44; 891.098
8900; 1584.33; 891.087
8901; 1584.22; 891.075
8902; 1584.11; 891.064
8903; 1584; 891.053
8904; 1583.89; 891.041
8905; 1583.78; 891.03
8906; 1583.68; 891.019
8907; 1583.57; 891.007
8908; 1583.46; 890.996
8909; 1583.35; 890.985
8910; 1583.24; 890.973
8911; 1583.13; 890.962
8912; 1583.02; 890.951
8913; 1582.91; 890.939
8914; 1582.8; 890.928
8915; 1582.69; 890.917
8916; 1582.58; 890.905
8917; 1582.48; 890.894
8918; 1582.37; 890.883
8919; 1582.26; 890.871
8920; 1582.15; 890.86
8921; 1582.04; 890.849
8922; 1581.93; 890.837
8923; 1581.82; 890.826
8924; 1581.71; 890.814
8925; 1581.6; 890.803
8926; 1581.5; 890.792
8927; 1581.39; 890.78
8928; 1581.28; 890.769
8929; 1581.17; 890.758
8930; 1581.06; 890.746
8931; 1580.95; 890.735
8932; 1580.84; 890.724
8933; 1580.73; 890.712
8934; 1580.63; 890.701
8935; 1580.52; 890.69
8936; 1580.41; 890.678
8937; 1580.3; 890.667
8938; 1580.19; 890.656
8939; 1580.08; 890.644
8940; 1579.97; 890.633
8941; 1579.87; 890.622
8942; 1579.76; 890.61
8943; 1579.65; 890.599
8944; 1579.54; 890.588
8945; 1579.43; 890.576
8946; 1579.32; 890.565
8947; 1579.22; 890.554
8948; 1579.11; 890.542
8949; 1579; 890.531
8950; 1578.89; 890.52
8951; 1578.78; 890.509
8952; 1578.67; 890.497
8953; 1578.57; 890.486
8954; 1578.46; 890.475
8955; 1578.35; 890.463
8956; 1578.24; 890.452
8957; 1578.13; 890.441
8958; 1578.03; 890.429
8959; 1577.92; 890.418
8960; 1577.81; 890.407
8961; 1577.7; 890.395
8962; 1577.59; 890.384
8963; 1577.48; 890.373
8964; 1577.38; 890.361
8965; 1577.27; 890.35
8966; 1577.16; 890.339
8967; 1577.05; 890.327
8968; 1576.95; 890.316
8969; 1576.84; 890.305
8970; 1576.73; 890.293
8971; 1576.62; 890.282
8972; 1576.51; 890.271
8973; 1576.41; 890.259
8974; 1576.3; 890.248
8975; 1576.19; 890.237
8976; 1576.08; 890.226
8977; 1575.97; 890.214
8978; 1575.87; 890.203
8979; 1575.76; 890.192
8980; 1575.65; 890.18
8981; 1575.54; 890.169
8982; 1575.44; 890.158
8983; 1575.33; 890.146
8984; 1575.22; 890.135
8985; 1575.11; 890.124
8986; 1575.01; 890.112
8987; 1574.9; 890.101
8988; 1574.79; 890.09
8989; 1574.68; 890.079
8990; 1574.58; 890.067
8991; 1574.47; 890.056
8992; 1574.36; 890.045
8993; 1574.25; 890.033
8994; 1574.15; 890.022
8995; 1574.04; 890.011
8996; 1573.93; 889.999
8997; 1573.82; 889.988
8998; 1573.72; 889.977
8999; 1573.61; 889.965
9000; 1573.5; 889.954
9001; 1573.4; 889.943
9002; 1573.29; 889.932
9003; 1573.18; 889.92
9004; 1573.07; 889.909
9005; 1572.97; 889.898
9006; 1572.86; 889.886
9007; 1572.75; 889.875
9008; 1572.65; 889.864
9009; 1572.54; 889.853
9010; 1572.43; 889.841
9011; 1572.32; 889.83
9012; 1572.22; 889.819
9013; 1572.11; 889.807
9014; 1572; 889.796
9015; 1571.9; 889.785
9016; 1571.79; 889.773
9017; 1571.68; 889.762
9018; 1571.58; 889.751
9019; 1571.47; 889.74
9020; 1571.36; 889.728
9021; 1571.25; 889.717
9022; 1571.15; 889.706
9023; 1571.04; 889.694
9024; 1570.93; 889.683
9025; 1570.83; 889.672
9026; 1570.72; 889.661
9027; 1570.61; 889.649
9028; 1570.51; 889.638
9029; 1570.4; 889.627
9030; 1570.29; 889.615
9031; 1570.19; 889.604
9032; 1570.08; 889.593
9033; 1569.97; 889.582
9034; 1569.87; 889.57
9035; 1569.76; 889.559
9036; 1569.65; 889.548
9037; 1569.55; 889.536
9038; 1569.44; 889.525
9039; 1569.34; 889.514
9040; 1569.23; 889.503
9041; 1569.12; 889.491
9042; 1569.02; 889.48
9043; 1568.91; 889.469
9044; 1568.8; 889.457
9045; 1568.7; 889.446
9046; 1568.59; 889.435
9047; 1568.48; 889.424
9048; 1568.38; 889.412
9049; 1568.27; 889.401
9050; 1568.17; 889.39
9051; 1568.06; 889.379
9052; 1567.95; 889.367
9053; 1567.85; 889.356
9054; 1567.74; 889.345
9055; 1567.63; 889.333
9056; 1567.53; 889.322
9057; 1567.42; 889.311
9058; 1567.32; 889.3
9059; 1567.21; 889.288
9060; 1567.1; 889.277
9061; 1567; 889.266
9062; 1566.89; 889.255
9063; 1566.79; 889.243
9064; 1566.68; 889.232
9065; 1566.57; 889.221
9066; 1566.47; 889.21
9067; 1566.36; 889.198
9068; 1566.26; 889.187
9069; 1566.15; 889.176
9070; 1566.04; 889.164
9071; 1565.94; 889.153
9072; 1565.83; 889.142
9073; 1565.73; 889.131
9074; 1565.62; 889.119
9075; 1565.52; 889.108
9076; 1565.41; 889.097
9077; 1565.3; 889.086
9078; 1565.2; 889.074
9079; 1565.09; 889.063
9080; 1564.99; 889.052
9081; 1564.88; 889.041
9082; 1564.78; 889.029
9083; 1564.67; 889.018
9084; 1564.57; 889.007
9085; 1564.46; 888.996
9086; 1564.35; 888.984
9087; 1564.25; 888.973
9088; 1564.14; 888.962
9089; 1564.04; 888.951
9090; 1563.93; 888.939
9091; 1563.83; 888.928
9092; 1563.72; 888.917
9093; 1563.62; 888.906
9094; 1563.51; 888.894
9095; 1563.41; 888.883
9096; 1563.3; 888.872
9097; 1563.19; 888.861
9098; 1563.09; 888.849
9099; 1562.98; 888.838
9100; 1562.88; 888.827
9101; 1562.77; 888.816
9102; 1562.67; 888.804
9103; 1562.56; 888.793
9104; 1562.46; 888.782
9105; 1562.35; 888.771
9106; 1562.25; 888.759
9107; 1562.14; 888.748
9108; 1562.04; 888.737
9109; 1561.93; 888.726
9110; 1561.83; 888.714
9111; 1561.72; 888.703
9112; 1561.62; 888.692
9113; 1561.51; 888.681
9114; 1561.41; 888.669
9115; 1561.3; 888.658
9116; 1561.2; 888.647
9117; 1561.09; 888.636
9118; 1560.99; 888.624
9119; 1560.88; 888.613
9120; 1560.78; 888.602
9121; 1560.67; 888.591
9122; 1560.57; 888.579
9123; 1560.46; 888.568
9124; 1560.36; 888.557
9125; 1560.25; 888.546
9126; 1560.15; 888.534
9127; 1560.05; 888.523
9128; 1559.94; 888.512
9129; 1559.84; 888.501
9130; 1559.73; 888.49
9131; 1559.63; 888.478
9132; 1559.52; 888.467
9133; 1559.42; 888.456
9134; 1559.31; 888.445
9135; 1559.21; 888.433
9136; 1559.1; 888.422
9137; 1559; 888.411
9138; 1558.89; 888.4
9139; 1558.79; 888.388
9140; 1558.69; 888.377
9141; 1558.58; 888.366
9142; 1558.48; 888.355
9143; 1558.37; 888.344
9144; 1558.27; 888.332
9145; 1558.16; 888.321
9146; 1558.06; 888.31
9147; 1557.96; 888.299
9148; 1557.85; 888.287
9149; 1557.75; 888.276
9150; 1557.64; 888.265
9151; 1557.54; 888.254
9152; 1557.43; 888.243
9153; 1557.33; 888.231
9154; 1557.23; 888.22
9155; 1557.12; 888.209
9156; 1557.02; 888.198
9157; 1556.91; 888.186
9158; 1556.81; 888.175
9159; 1556.7; 888.164
9160; 1556.6; 888.153
9161; 1556.5; 888.142
9162; 1556.39; 888.13
9163; 1556.29; 888.119
9164; 1556.18; 888.108
9165; 1556.08; 888.097
9166; 1555.98; 888.085
9167; 1555.87; 888.074
9168; 1555.77; 888.063
9169; 1555.67; 888.052
9170; 1555.56; 888.041
9171; 1555.46; 888.029
9172; 1555.35; 888.018
9173; 1555.25; 888.007
9174; 1555.15; 887.996
9175; 1555.04; 887.985
9176; 1554.94; 887.973
9177; 1554.83; 887.962
9178; 1554.73; 887.951
9179; 1554.63; 887.94
9180; 1554.52; 887.929
9181; 1554.42; 887.917
9182; 1554.32; 887.906
9183; 1554.21; 887.895
9184; 1554.11; 887.884
9185; 1554.01; 887.872
9186; 1553.9; 887.861
9187; 1553.8; 887.85
9188; 1553.69; 887.839
9189; 1553.59; 887.828
9190; 1553.49; 887.816
9191; 1553.38; 887.805
9192; 1553.28; 887.794
9193; 1553.18; 887.783
9194; 1553.07; 887.772
9195; 1552.97; 887.76
9196; 1552.87; 887.749
9197; 1552.76; 887.738
9198; 1552.66; 887.727
9199; 1552.56; 887.716
9200; 1552.45; 887.704
9201; 1552.35; 887.693
9202; 1552.25; 887.682
9203; 1552.14; 887.671
9204; 1552.04; 887.66
9205; 1551.94; 887.648
9206; 1551.83; 887.637
9207; 1551.73; 887.626
9208; 1551.63; 887.615
9209; 1551.53; 887.604
9210; 1551.42; 887.593
9211; 1551.32; 887.581
9212; 1551.22; 887.57
9213; 1551.11; 887.559
9214; 1551.01; 887.548
9215; 1550.91; 887.537
9216; 1550.8; 887.525
9217; 1550.7; 887.514
9218; 1550.6; 887.503
9219; 1550.5; 887.492
9220; 1550.39; 887.481
9221; 1550.29; 887.469
9222; 1550.19; 887.458
9223; 1550.08; 887.447
9224; 1549.98; 887.436
9225; 1549.88; 887.425
9226; 1549.78; 887.413
9227; 1549.67; 887.402
9228; 1549.57; 887.391
9229; 1549.47; 887.38
9230; 1549.36; 887.369
9231; 1549.26; 887.358
9232; 1549.16; 887.346
9233; 1549.06; 887.335
9234; 1548.95; 887.324
9235; 1548.85; 887.313
9236; 1548.75; 887.302
9237; 1548.65; 887.291
9238; 1548.54; 887.279
9239; 1548.44; 887.268
9240; 1548.34; 887.257
9241; 1548.24; 887.246
9242; 1548.13; 887.235
9243; 1548.03; 887.223
9244; 1547.93; 887.212
9245; 1547.83; 887.201
9246; 1547.72; 887.19
9247; 1547.62; 887.179
9248; 1547.52; 887.168
9249; 1547.42; 887.156
9250; 1547.31; 887.145
9251; 1547.21; 887.134
9252; 1547.11; 887.123
9253; 1547.01; 887.112
9254; 1546.91; 887.101
9255; 1546.8; 887.089
9256; 1546.7; 887.078
9257; 1546.6; 887.067
9258; 1546.5; 887.056
9259; 1546.39; 887.045
9260; 1546.29; 887.034
9261; 1546.19; 887.022
9262; 1546.09; 887.011
9263; 1545.99; 887
9264; 1545.88; 886.989
9265; 1545.78; 886.978
9266; 1545.68; 886.967
9267; 1545.58; 886.955
9268; 1545.48; 886.944
9269; 1545.37; 886.933
9270; 1545.27; 886.922
9271; 1545.17; 886.911
9272; 1545.07; 886.9
9273; 1544.97; 886.888
9274; 1544.86; 886.877
9275; 1544.76; 886.866
9276; 1544.66; 886.855
9277; 1544.56; 886.844
9278; 1544.46; 886.833
9279; 1544.36; 886.821
9280; 1544.25; 886.81
9281; 1544.15; 886.799
9282; 1544.05; 886.788
9283; 1543.95; 886.777
9284; 1543.85; 886.766
9285; 1543.74; 886.754
9286; 1543.64; 886.743
9287; 1543.54; 886.732
9288; 1543.44; 886.721
9289; 1543.34; 886.71
9290; 1543.24; 886.699
9291; 1543.14; 886.688
9292; 1543.03; 886.676
9293; 1542.93; 886.665
9294; 1542.83; 886.654
9295; 1542.73; 886.643
9296; 1542.63; 886.632
9297; 1542.53; 886.621
9298; 1542.42; 886.61
9299; 1542.32; 886.598
9300; 1542.22; 886.587
9301; 1542.12; 886.576
9302; 1542.02; 886.565
9303; 1541.92; 886.554
9304; 1541.82; 886.543
9305; 1541.72; 886.531
9306; 1541.61; 886.52
9307; 1541.51; 886.509
9308; 1541.41; 886.498
9309; 1541.31; 886.487
9310; 1541.21; 886.476
9311; 1541.11; 886.465
9312; 1541.01; 886.453
9313; 1540.91; 886.442
9314; 1540.8; 886.431
9315; 1540.7; 886.42
9316; 1540.6; 886.409
9317; 1540.5; 886.398
9318; 1540.4; 886.387
9319; 1540.3; 886.376
9320; 1540.2; 886.364
9321; 1540.1; 886.353
9322; 1540; 886.342
9323; 1539.9; 886.331
9324; 1539.79; 886.32
9325; 1539.69; 886.309
9326; 1539.59; 886.298
9327; 1539.49; 886.286
9328; 1539.39; 886.275
9329; 1539.29; 886.264
9330; 1539.19; 886.253
9331; 1539.09; 886.242
9332; 1538.99; 886.231
9333; 1538.89; 886.22
9334; 1538.79; 886.208
9335; 1538.69; 886.197
9336; 1538.58; 886.186
9337; 1538.48; 886.175
9338; 1538.38; 886.164
9339; 1538.28; 886.153
9340; 1538.18; 886.142
9341; 1538.08; 886.131
9342; 1537.98; 886.119
9343; 1537.88; 886.108
9344; 1537.78; 886.097
9345; 1537.68; 886.086
9346; 1537.58; 886.075
9347; 1537.48; 886.064
9348; 1537.38; 886.053
9349; 1537.28; 886.042
9350; 1537.18; 886.03
9351; 1537.08; 886.019
9352; 1536.98; 886.008
9353; 1536.87; 885.997
9354; 1536.77; 885.986
9355; 1536.67; 885.975
